HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2014-12-12 11:57:12.934,0.025,0.013,-1.026
2014-12-12 11:57:12.967,0.025,0.013,-1.026
2014-12-12 11:57:13.000,0.033,0.013,-1.026
2014-12-12 11:57:13.034,0.025,0.013,-1.026
2014-12-12 11:57:13.067,0.025,0.013,-1.026
2014-12-12 11:57:13.100,0.033,0.013,-1.026
2014-12-12 11:57:13.134,0.025,0.013,-1.026
2014-12-12 11:57:13.167,0.025,0.013,-1.026
2014-12-12 11:57:13.200,0.025,0.013,-1.026
2014-12-12 11:57:13.234,0.033,0.013,-1.026
2014-12-12 11:57:13.267,0.025,0.013,-1.026
2014-12-12 11:57:13.300,0.033,0.013,-1.022
2014-12-12 11:57:13.334,0.025,0.013,-1.026
2014-12-12 11:57:13.367,0.025,0.013,-1.026
2014-12-12 11:57:13.400,0.025,0.013,-1.026
2014-12-12 11:57:13.434,0.025,0.013,-1.026
2014-12-12 11:57:13.467,0.025,0.013,-1.022
2014-12-12 11:57:13.500,0.025,0.013,-1.026
2014-12-12 11:57:13.534,0.025,0.013,-1.026
2014-12-12 11:57:13.567,0.025,0.013,-1.026
2014-12-12 11:57:13.600,0.025,0.013,-1.026
2014-12-12 11:57:13.634,0.025,0.013,-1.026
2014-12-12 11:57:13.667,0.025,0.013,-1.026
2014-12-12 11:57:13.700,0.033,0.013,-1.026
2014-12-12 11:57:13.734,0.025,0.013,-1.026
2014-12-12 11:57:13.767,0.025,0.013,-1.026
2014-12-12 11:57:13.800,0.025,0.013,-1.022
2014-12-12 11:57:13.834,0.025,0.013,-1.026
2014-12-12 11:57:13.867,0.025,0.013,-1.026
2014-12-12 11:57:13.900,0.025,0.013,-1.026
2014-12-12 11:57:13.934,0.025,0.013,-1.026
2014-12-12 11:57:13.967,0.025,0.013,-1.026
2014-12-12 11:57:14.000,0.025,0.013,-1.026
2014-12-12 11:57:14.034,0.025,0.013,-1.013
2014-12-12 11:57:14.067,0.025,0.013,-1.026
2014-12-12 11:57:14.100,0.025,0.013,-1.026
2014-12-12 11:57:14.134,0.025,0.013,-1.026
2014-12-12 11:57:14.167,0.025,0.013,-1.026
2014-12-12 11:57:14.200,0.025,0.013,-1.026
2014-12-12 11:57:14.234,0.025,0.013,-1.026
2014-12-12 11:57:14.267,0.025,0.013,-1.022
2014-12-12 11:57:14.300,0.025,0.013,-1.026
2014-12-12 11:57:14.334,0.033,0.013,-1.026
2014-12-12 11:57:14.367,0.025,0.013,-1.026
2014-12-12 11:57:14.400,0.025,0.013,-1.026
2014-12-12 11:57:14.434,0.025,0.013,-1.026
2014-12-12 11:57:14.467,0.025,0.013,-1.022
2014-12-12 11:57:14.500,0.025,0.013,-1.026
2014-12-12 11:57:14.534,0.025,0.013,-1.026
2014-12-12 11:57:14.567,0.025,0.013,-1.026
2014-12-12 11:57:14.600,0.025,0.013,-1.026
2014-12-12 11:57:14.634,0.025,0.013,-1.022
2014-12-12 11:57:14.667,0.025,0.013,-1.026
2014-12-12 11:57:14.700,0.025,0.013,-1.026
2014-12-12 11:57:14.734,0.025,0.013,-1.026
2014-12-12 11:57:14.767,0.025,0.013,-1.026
2014-12-12 11:57:14.800,0.025,0.013,-1.026
2014-12-12 11:57:14.834,0.025,0.013,-1.026
2014-12-12 11:57:14.867,0.025,0.013,-1.026
2014-12-12 11:57:14.900,0.025,0.013,-1.026
2014-12-12 11:57:14.934,0.025,0.013,-1.026
2014-12-12 11:57:14.967,0.025,0.013,-1.026
2014-12-12 11:57:15.000,0.025,0.013,-1.026
2014-12-12 11:57:15.034,0.025,0.013,-1.022
2014-12-12 11:57:15.067,0.025,0.013,-1.022
2014-12-12 11:57:15.100,0.025,0.013,-1.026
2014-12-12 11:57:15.134,0.033,0.013,-1.026
2014-12-12 11:57:15.167,0.025,0.013,-1.022
2014-12-12 11:57:15.200,0.025,0.013,-1.026
2014-12-12 11:57:15.234,0.025,0.013,-1.026
2014-12-12 11:57:15.267,0.025,0.013,-1.026
2014-12-12 11:57:15.300,0.025,0.013,-1.026
2014-12-12 11:57:15.334,0.033,0.013,-1.026
2014-12-12 11:57:15.367,0.025,0.013,-1.026
2014-12-12 11:57:15.400,0.025,0.013,-1.026
2014-12-12 11:57:15.434,0.025,0.013,-1.026
2014-12-12 11:57:15.467,0.025,0.013,-1.022
2014-12-12 11:57:15.500,0.025,0.013,-1.026
2014-12-12 11:57:15.534,0.025,0.013,-1.026
2014-12-12 11:57:15.567,0.025,0.013,-1.026
2014-12-12 11:57:15.600,0.033,0.013,-1.026
2014-12-12 11:57:15.634,0.025,0.013,-1.026
2014-12-12 11:57:15.667,0.025,0.013,-1.026
2014-12-12 11:57:15.700,0.025,0.013,-1.026
2014-12-12 11:57:15.734,0.025,0.013,-1.026
2014-12-12 11:57:15.767,0.025,0.013,-1.026
2014-12-12 11:57:15.800,0.025,0.013,-1.026
2014-12-12 11:57:15.834,0.033,0.013,-1.026
2014-12-12 11:57:15.867,0.025,0.013,-1.026
2014-12-12 11:57:15.900,0.025,0.013,-1.026
2014-12-12 11:57:15.934,0.025,0.013,-1.017
2014-12-12 11:57:15.967,0.025,0.013,-1.026
2014-12-12 11:57:16.000,0.025,0.013,-1.026
2014-12-12 11:57:16.034,0.025,0.013,-1.022
